district_id,raw_state_name,raw_district_name,canonical_state_name,canonical_district_name,requested_census_version,geometry_census_version,boundary_feature_index,boundary_state_name,boundary_district_name,boundary_state_code,boundary_district_code,assignment_method,assignment_confidence,candidate_rank,string_similarity,edit_similarity,manual_override_used,cross_state_used,alternate_layer_used,shared_parent_boundary,requires_future_manual_review,notes
IND_ARUNACHAL_PRADESH_UPPER_SUBANSIRI,Arunachal Pradesh,UPPER SUBANSIRI,Arunachal Pradesh,UPPER SUBANSIRI,Census 2001,Census 2001,512,Arunanchal Pradesh,Upper Subansiri,12,6,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ARUNACHAL_PRADESH_UPPER_SUBANSIRI,Arunachal Pradesh,UPPER SUBANSIRI,Arunachal Pradesh,UPPER SUBANSIRI,Census 2011,Census 2011,593,Arunanchal Pradesh,Upper Subansiri,12,5,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ARUNACHAL_PRADESH_WEST_KAMENG,Arunachal Pradesh,WEST KAMENG,Arunachal Pradesh,WEST KAMENG,Census 2001,Census 2001,501,Arunanchal Pradesh,West Kameng,12,2,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ARUNACHAL_PRADESH_WEST_KAMENG,Arunachal Pradesh,WEST KAMENG,Arunachal Pradesh,WEST KAMENG,Census 2011,Census 2011,615,Arunanchal Pradesh,West Kameng,12,2,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ARUNACHAL_PRADESH_WEST_SIANG,Arunachal Pradesh,WEST SIANG,Arunachal Pradesh,WEST SIANG,Census 2001,Census 2001,503,Arunanchal Pradesh,West Siang,12,7,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ARUNACHAL_PRADESH_WEST_SIANG,Arunachal Pradesh,WEST SIANG,Arunachal Pradesh,WEST SIANG,Census 2011,Census 2011,618,Arunanchal Pradesh,West Siang,12,6,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_BAKSA,Assam,BAKSA,Assam,BAKSA,Census 2001,Census 2011,36,Assam,Baksa,18,25,alternate_layer_confirmed_name,working_strong,1,1.0,1.0,0,0,1,0,1,Requested Census 2001 used confirmed name match from Census 2011
IND_ASSAM_BAKSA,Assam,BAKSA,Assam,BAKSA,Census 2011,Census 2011,36,Assam,Baksa,18,25,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_BARPETA,Assam,BARPETA,Assam,BARPETA,Census 2001,Census 2001,37,Assam,Barpeta,18,5,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_BARPETA,Assam,BARPETA,Assam,BARPETA,Census 2011,Census 2011,58,Assam,Barpeta,18,4,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_BONGAIGAON,Assam,BONGAIGAON,Assam,BONGAIGAON,Census 2001,Census 2001,78,Assam,Bongaigaon,18,4,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_BONGAIGAON,Assam,BONGAIGAON,Assam,BONGAIGAON,Census 2011,Census 2011,90,Assam,Bongaigaon,18,20,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_CACHAR,Assam,CACHAR,Assam,CACHAR,Census 2001,Census 2001,81,Assam,Cachar,18,21,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_CACHAR,Assam,CACHAR,Assam,CACHAR,Census 2011,Census 2011,97,Assam,Cachar,18,17,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_CHIRANG,Assam,CHIRANG,Assam,CHIRANG,Census 2001,Census 2011,115,Assam,Chirang,18,21,alternate_layer_confirmed_name,working_strong,1,1.0,1.0,0,0,1,0,1,Requested Census 2001 used confirmed name match from Census 2011
IND_ASSAM_CHIRANG,Assam,CHIRANG,Assam,CHIRANG,Census 2011,Census 2011,115,Assam,Chirang,18,21,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_DARRANG,Assam,DARRANG,Assam,DARRANG,Census 2001,Census 2001,126,Assam,Darrang,18,8,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_DARRANG,Assam,DARRANG,Assam,DARRANG,Census 2011,Census 2011,134,Assam,Darrang,18,26,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_DHEMAJI,Assam,DHEMAJI,Assam,DHEMAJI,Census 2001,Census 2001,137,Assam,Dhemaji,18,13,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_DHEMAJI,Assam,DHEMAJI,Assam,DHEMAJI,Census 2011,Census 2011,150,Assam,Dhemaji,18,9,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_DHUBRI,Assam,DHUBRI,Assam,DHUBRI,Census 2001,Census 2001,139,Assam,Dhubri,18,2,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_DHUBRI,Assam,DHUBRI,Assam,DHUBRI,Census 2011,Census 2011,152,Assam,Dhubri,18,2,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_DIBRUGARH,Assam,DIBRUGARH,Assam,DIBRUGARH,Census 2001,Census 2001,142,Assam,Dibrugarh,18,15,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_DIBRUGARH,Assam,DIBRUGARH,Assam,DIBRUGARH,Census 2011,Census 2011,155,Assam,Dibrugarh,18,11,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_DIMA_HASAO,Assam,DIMA HASAO,Assam,DIMA HASAO,Census 2001,Census 2011,414,Assam,Dima Hasao,18,16,alternate_layer_confirmed_name,working_strong,1,1.0,1.0,0,0,1,0,1,Requested Census 2001 used confirmed name match from Census 2011
IND_ASSAM_DIMA_HASAO,Assam,DIMA HASAO,Assam,DIMA HASAO,Census 2011,Census 2011,414,Assam,Dima Hasao,18,16,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_GOALPARA,Assam,GOALPARA,Assam,GOALPARA,Census 2001,Census 2001,177,Assam,Goalpara,18,3,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_GOALPARA,Assam,GOALPARA,Assam,GOALPARA,Census 2011,Census 2011,200,Assam,Goalpara,18,3,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_GOLAGHAT,Assam,GOLAGHAT,Assam,GOLAGHAT,Census 2001,Census 2001,179,Assam,Golaghat,18,18,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_GOLAGHAT,Assam,GOLAGHAT,Assam,GOLAGHAT,Census 2011,Census 2011,202,Assam,Golaghat,18,14,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_HAILAKANDI,Assam,HAILAKANDI,Assam,HAILAKANDI,Census 2001,Census 2001,200,Assam,Hailakandi,18,23,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_HAILAKANDI,Assam,HAILAKANDI,Assam,HAILAKANDI,Census 2011,Census 2011,214,Assam,Hailakandi,18,19,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_JORHAT,Assam,JORHAT,Assam,JORHAT,Census 2001,Census 2001,244,Assam,Jorhat,18,17,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_JORHAT,Assam,JORHAT,Assam,JORHAT,Census 2011,Census 2011,262,Assam,Jorhat,18,13,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_KAMRUP,Assam,KAMRUP,Assam,KAMRUP,Census 2001,Census 2001,160,Assam,Kamrup,18,6,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_KAMRUP,Assam,KAMRUP,Assam,KAMRUP,Census 2011,Census 2011,269,Assam,Kamrup,18,22,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_KAMRUP_METRO,Assam,KAMRUP METRO,Assam,KAMRUP METRO,Census 2001,Census 2001,160,Assam,Kamrup,18,6,working_fuzzy_same_state,working_fallback,1,0.5,0.705882,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_ASSAM_KAMRUP_METRO,Assam,KAMRUP METRO,Assam,KAMRUP METRO,Census 2011,Census 2011,269,Assam,Kamrup,18,22,working_fuzzy_same_state,working_fallback,1,0.5,0.705882,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_ASSAM_KARBI_ANGLONG,Assam,KARBI ANGLONG,Assam,KARBI ANGLONG,Census 2001,Census 2001,165,Assam,Karbi Anglong,18,19,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_KARBI_ANGLONG,Assam,KARBI ANGLONG,Assam,KARBI ANGLONG,Census 2011,Census 2011,282,Assam,Karbi Anglong,18,15,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_KARIMGANJ,Assam,KARIMGANJ,Assam,KARIMGANJ,Census 2001,Census 2001,253,Assam,Karimganj,18,22,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_KARIMGANJ,Assam,KARIMGANJ,Assam,KARIMGANJ,Census 2011,Census 2011,284,Assam,Karimganj,18,18,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_KOKRAJHAR,Assam,KOKRAJHAR,Assam,KOKRAJHAR,Census 2001,Census 2001,299,Assam,Kokrajhar,18,1,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_KOKRAJHAR,Assam,KOKRAJHAR,Assam,KOKRAJHAR,Census 2011,Census 2011,309,Assam,Kokrajhar,18,1,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_LAKHIMPUR,Assam,LAKHIMPUR,Assam,LAKHIMPUR,Census 2001,Census 2001,311,Assam,Lakhimpur,18,12,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_LAKHIMPUR,Assam,LAKHIMPUR,Assam,LAKHIMPUR,Census 2011,Census 2011,332,Assam,Lakhimpur,18,8,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_MARIGAON,Assam,MARIGAON,Assam,MARIGAON,Census 2001,Census 2001,338,Assam,Marigaon,18,9,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_MARIGAON,Assam,MARIGAON,Assam,MARIGAON,Census 2011,Census 2011,367,Assam,Marigaon,18,5,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_NAGAON,Assam,NAGAON,Assam,NAGAON,Census 2001,Census 2001,333,Assam,Nagaon,18,10,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_NAGAON,Assam,NAGAON,Assam,NAGAON,Census 2011,Census 2011,390,Assam,Nagaon,18,6,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_NALBARI,Assam,NALBARI,Assam,NALBARI,Census 2001,Census 2001,350,Assam,Nalbari,18,7,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_NALBARI,Assam,NALBARI,Assam,NALBARI,Census 2011,Census 2011,395,Assam,Nalbari,18,24,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_SIVASAGAR,Assam,SIVASAGAR,Assam,SIVASAGAR,Census 2001,Census 2011,522,Assam,Sivasagar,18,12,alternate_layer_confirmed_name,working_strong,1,1.0,1.0,0,0,1,0,1,Requested Census 2001 used confirmed name match from Census 2011
IND_ASSAM_SIVASAGAR,Assam,SIVASAGAR,Assam,SIVASAGAR,Census 2011,Census 2011,522,Assam,Sivasagar,18,12,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_SONITPUR,Assam,SONITPUR,Assam,SONITPUR,Census 2001,Census 2001,484,Assam,Sonitpur,18,11,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_SONITPUR,Assam,SONITPUR,Assam,SONITPUR,Census 2011,Census 2011,541,Assam,Sonitpur,18,7,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_TINSUKIA,Assam,TINSUKIA,Assam,TINSUKIA,Census 2001,Census 2001,497,Assam,Tinsukia,18,14,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_TINSUKIA,Assam,TINSUKIA,Assam,TINSUKIA,Census 2011,Census 2011,573,Assam,Tinsukia,18,10,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_ASSAM_UDALGURI,Assam,UDALGURI,Assam,UDALGURI,Census 2001,Census 2011,583,Assam,Udalguri,18,27,alternate_layer_confirmed_name,working_strong,1,1.0,1.0,0,0,1,0,1,Requested Census 2001 used confirmed name match from Census 2011
IND_ASSAM_UDALGURI,Assam,UDALGURI,Assam,UDALGURI,Census 2011,Census 2011,583,Assam,Udalguri,18,27,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_ARARIA,Bihar,ARARIA,Bihar,ARARIA,Census 2001,Census 2001,4,Bihar,Araria,10,7,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_ARARIA,Bihar,ARARIA,Bihar,ARARIA,Census 2011,Census 2011,24,Bihar,Araria,10,7,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_ARWAL,Bihar,ARWAL,Bihar,ARWAL,Census 2001,Census 2011,630,Bihar,Arwal,10,38,alternate_layer_confirmed_name,working_strong,1,1.0,1.0,0,0,1,0,1,Requested Census 2001 used confirmed name match from Census 2011
IND_BIHAR_ARWAL,Bihar,ARWAL,Bihar,ARWAL,Census 2011,Census 2011,630,Bihar,Arwal,10,38,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_AURANGABAD,Bihar,AURANGABAD,Bihar,AURANGABAD,Census 2001,Census 2001,7,Bihar,Aurangabad,10,34,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_AURANGABAD,Bihar,AURANGABAD,Bihar,AURANGABAD,Census 2011,Census 2011,28,Bihar,Aurangabad,10,33,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_BANKA,Bihar,BANKA,Bihar,BANKA,Census 2001,Census 2001,31,Bihar,Banka,10,23,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_BANKA,Bihar,BANKA,Bihar,BANKA,Census 2011,Census 2011,47,Bihar,Banka,10,23,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_BEGUSARAI,Bihar,BEGUSARAI,Bihar,BEGUSARAI,Census 2001,Census 2001,59,Bihar,Begusarai,10,20,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_BEGUSARAI,Bihar,BEGUSARAI,Bihar,BEGUSARAI,Census 2011,Census 2011,64,Bihar,Begusarai,10,20,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_BHAGALPUR,Bihar,BHAGALPUR,Bihar,BHAGALPUR,Census 2001,Census 2001,39,Bihar,Bhagalpur,10,22,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_BHAGALPUR,Bihar,BHAGALPUR,Bihar,BHAGALPUR,Census 2011,Census 2011,69,Bihar,Bhagalpur,10,22,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_BHOJPUR,Bihar,BHOJPUR,Bihar,BHOJPUR,Census 2001,Census 2001,556,Bihar,Bhojpur,10,29,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_BHOJPUR,Bihar,BHOJPUR,Bihar,BHOJPUR,Census 2011,Census 2011,77,Bihar,Bhojpur,10,29,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_BOKARO,Bihar,BOKARO,Bihar,BOKARO,Census 2001,Census 2001,31,Bihar,Banka,10,23,working_fuzzy_same_state,working_fallback,1,0.0,0.545455,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_BIHAR_BOKARO,Bihar,BOKARO,Bihar,BOKARO,Census 2011,Census 2011,47,Bihar,Banka,10,23,working_fuzzy_same_state,working_fallback,1,0.0,0.545455,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_BIHAR_BUXAR,Bihar,BUXAR,Bihar,BUXAR,Census 2001,Census 2001,557,Bihar,Buxar,10,30,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_BUXAR,Bihar,BUXAR,Bihar,BUXAR,Census 2011,Census 2011,96,Bihar,Buxar,10,30,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_CHATRA,Bihar,CHATRA,Bihar,CHATRA,Census 2001,Census 2001,448,Bihar,Saharsa,10,12,working_fuzzy_same_state,working_fallback,1,0.0,0.615385,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_BIHAR_CHATRA,Bihar,CHATRA,Bihar,CHATRA,Census 2011,Census 2011,490,Bihar,Saharsa,10,12,working_fuzzy_same_state,working_fallback,1,0.0,0.615385,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_BIHAR_DARBHANGA,Bihar,DARBHANGA,Bihar,DARBHANGA,Census 2001,Census 2001,124,Bihar,Darbhanga,10,13,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_DARBHANGA,Bihar,DARBHANGA,Bihar,DARBHANGA,Census 2011,Census 2011,132,Bihar,Darbhanga,10,13,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_DEOGHAR,Bihar,DEOGHAR,Bihar,DEOGHAR,Census 2001,Census 2001,429,Bihar,Sheohar,10,3,working_fuzzy_same_state,working_fallback,1,0.0,0.714286,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_BIHAR_DEOGHAR,Bihar,DEOGHAR,Bihar,DEOGHAR,Census 2011,Census 2011,515,Bihar,Sheohar,10,3,working_fuzzy_same_state,working_fallback,1,0.0,0.714286,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_BIHAR_DHANBAD,Bihar,DHANBAD,Bihar,DHANBAD,Census 2001,Census 2001,564,Bihar,Jehanabad,10,33,working_fuzzy_same_state,working_fallback,1,0.0,0.75,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_BIHAR_DHANBAD,Bihar,DHANBAD,Bihar,DHANBAD,Census 2011,Census 2011,631,Bihar,Jehanabad,10,37,working_fuzzy_same_state,working_fallback,1,0.0,0.75,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_BIHAR_DUMKA,Bihar,DUMKA,Bihar,DUMKA,Census 2001,Census 2001,317,Bihar,Madhepura,10,11,working_fuzzy_same_state,working_fallback,1,0.0,0.428571,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_BIHAR_DUMKA,Bihar,DUMKA,Bihar,DUMKA,Census 2011,Census 2011,347,Bihar,Madhepura,10,11,working_fuzzy_same_state,working_fallback,1,0.0,0.428571,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_BIHAR_EAST_SINGHBUM,Bihar,EAST SINGHBUM,Bihar,EAST SINGHBUM,Census 2001,Census 2001,413,Bihar,Samastipur,10,19,working_fuzzy_same_state,working_fallback,1,0.0,0.454545,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_BIHAR_EAST_SINGHBUM,Bihar,EAST SINGHBUM,Bihar,EAST SINGHBUM,Census 2011,Census 2011,495,Bihar,Samastipur,10,19,working_fuzzy_same_state,working_fallback,1,0.0,0.454545,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_BIHAR_GARHWA,Bihar,GARHWA,Bihar,GARHWA,Census 2001,Census 2001,555,Bihar,Gaya,10,35,working_fuzzy_same_state,working_fallback,1,0.0,0.6,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_BIHAR_GARHWA,Bihar,GARHWA,Bihar,GARHWA,Census 2011,Census 2011,630,Bihar,Arwal,10,38,working_fuzzy_same_state,working_fallback,1,0.0,0.727273,0,0,0,0,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_BIHAR_GAYA,Bihar,GAYA,Bihar,GAYA,Census 2001,Census 2001,555,Bihar,Gaya,10,35,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_GAYA,Bihar,GAYA,Bihar,GAYA,Census 2011,Census 2011,196,Bihar,Gaya,10,34,confirmed_exact_unique,confirmed,1,1.0,1.0,0,0,0,0,0,Unique exact normalized district key within confirmed boundary state
IND_BIHAR_GIRIDIH,Bihar,GIRIDIH,Bihar,GIRIDIH,Census 2001,Census 2001,285,Bihar,Khagaria,10,21,working_fuzzy_same_state,working_fallback,1,0.0,0.4,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
IND_BIHAR_GIRIDIH,Bihar,GIRIDIH,Bihar,GIRIDIH,Census 2011,Census 2011,295,Bihar,Khagaria,10,21,working_fuzzy_same_state,working_fallback,1,0.0,0.4,0,0,0,1,1,Best ranked same-state fuzzy candidate; not historically confirmed
