State_Name,Crop,Season,State_Zone,Crop_Group,Window_Type,Start_Month,Start_Day,Start_Year_Offset,End_Month,End_Day,End_Year_Offset,Window_Days,Example_Crop_Year,Example_Start_Date,Example_End_Date,Observed_Rows_1997_2014,Observed_Districts_1997_2014,Rule_Level,Rule_Version,Rule_Status,Rule_Basis,Special_Note,Dataset_Reference,Season_Reference
Andaman and Nicobar Islands,Turmeric,Rabi,south_coastal,turmeric,crop_cycle_estimate,10,1,0,6,27,1,270,2010,2010-10-01,2011-06-27,17,4,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 270-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Andaman and Nicobar Islands,Turmeric,Summer,south_coastal,turmeric,crop_cycle_estimate,2,15,1,11,11,1,270,2010,2011-02-15,2011-11-11,2,1,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 270-day cycle starting from the south_coastal Summer anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Zaid_crop
Andaman and Nicobar Islands,Turmeric,Whole Year,south_coastal,turmeric,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,10,3,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Andaman and Nicobar Islands,Urad,Rabi,south_coastal,black_gram,crop_cycle_estimate,10,1,0,1,3,1,95,2010,2010-10-01,2011-01-03,16,4,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 95-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Andaman and Nicobar Islands,Urad,Summer,south_coastal,black_gram,crop_cycle_estimate,2,15,1,5,20,1,95,2010,2011-02-15,2011-05-20,2,1,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 95-day cycle starting from the south_coastal Summer anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Zaid_crop
Andaman and Nicobar Islands,other oilseeds,Whole Year,south_coastal,other_oilseed,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,18,3,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Andhra Pradesh,Arecanut,Kharif,south_coastal,arecanut,seasonal_reporting_window,5,15,0,11,30,0,200,2010,2010-05-15,2010-11-30,12,3,state_zone+crop+season,v1.0,decided_project_convention,Perennial or plantation crop mapped to its recorded reporting season.,Seasonal reporting window for a perennial/plantation crop; not its full biological life cycle.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Andhra Pradesh,Arecanut,Whole Year,south_coastal,arecanut,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,72,5,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Andhra Pradesh,Arhar/Tur,Kharif,south_coastal,pigeon_pea,crop_cycle_estimate,4,30,0,11,15,0,200,2010,2010-04-30,2010-11-15,573,22,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 200-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Andhra Pradesh,Arhar/Tur,Rabi,south_coastal,pigeon_pea,crop_cycle_estimate,10,1,0,2,27,1,150,2010,2010-10-01,2011-02-27,303,22,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 150-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Andhra Pradesh,Bajra,Kharif,south_coastal,pearl_millet,crop_cycle_estimate,5,15,0,8,22,0,100,2010,2010-05-15,2010-08-22,490,20,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 100-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Andhra Pradesh,Bajra,Rabi,south_coastal,pearl_millet,crop_cycle_estimate,10,1,0,1,8,1,100,2010,2010-10-01,2011-01-08,288,19,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 100-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Andhra Pradesh,Banana,Whole Year,south_coastal,fruit_perennial,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,399,22,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Andhra Pradesh,Beans & Mutter(Vegetable),Whole Year,south_coastal,vegetable,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,25,13,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Andhra Pradesh,Bhindi,Whole Year,south_coastal,vegetable,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,26,13,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Andhra Pradesh,Black pepper,Kharif,south_coastal,black_pepper,seasonal_reporting_window,5,15,0,11,30,0,200,2010,2010-05-15,2010-11-30,1,1,state_zone+crop+season,v1.0,decided_project_convention,Perennial or plantation crop mapped to its recorded reporting season.,Seasonal reporting window for a perennial/plantation crop; not its full biological life cycle.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Andhra Pradesh,Bottle Gourd,Whole Year,south_coastal,vegetable,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,21,11,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Andhra Pradesh,Brinjal,Kharif,south_coastal,vegetable,crop_cycle_estimate,5,15,0,9,1,0,110,2010,2010-05-15,2010-09-01,39,13,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 110-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Andhra Pradesh,Brinjal,Rabi,south_coastal,vegetable,crop_cycle_estimate,10,1,0,1,18,1,110,2010,2010-10-01,2011-01-18,39,13,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 110-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Andhra Pradesh,Brinjal,Whole Year,south_coastal,vegetable,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,26,13,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Andhra Pradesh,Cabbage,Kharif,south_coastal,vegetable,crop_cycle_estimate,5,15,0,9,1,0,110,2010,2010-05-15,2010-09-01,28,10,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 110-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Andhra Pradesh,Cabbage,Rabi,south_coastal,vegetable,crop_cycle_estimate,10,1,0,1,18,1,110,2010,2010-10-01,2011-01-18,32,12,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 110-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Andhra Pradesh,Cabbage,Whole Year,south_coastal,vegetable,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,19,10,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Andhra Pradesh,Cashewnut,Kharif,south_coastal,cashew,seasonal_reporting_window,5,15,0,11,30,0,200,2010,2010-05-15,2010-11-30,70,12,state_zone+crop+season,v1.0,decided_project_convention,Perennial or plantation crop mapped to its recorded reporting season.,Seasonal reporting window for a perennial/plantation crop; not its full biological life cycle.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Andhra Pradesh,Cashewnut,Whole Year,south_coastal,cashew,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,293,18,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Andhra Pradesh,Castor seed,Kharif,south_coastal,castor,crop_cycle_estimate,4,30,0,10,26,0,180,2010,2010-04-30,2010-10-26,438,21,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 180-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Andhra Pradesh,Castor seed,Rabi,south_coastal,castor,crop_cycle_estimate,10,1,0,3,29,1,180,2010,2010-10-01,2011-03-29,31,7,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 180-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Andhra Pradesh,Castor seed,Whole Year,south_coastal,castor,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,10,10,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Andhra Pradesh,Citrus Fruit,Whole Year,south_coastal,fruit_perennial,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,24,12,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Andhra Pradesh,Coconut,Whole Year,south_coastal,coconut,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,403,19,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
Andhra Pradesh,Coriander,Kharif,south_coastal,coriander,crop_cycle_estimate,5,15,0,9,11,0,120,2010,2010-05-15,2010-09-11,12,3,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the south_coastal Kharif anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Kharif_crop
Andhra Pradesh,Coriander,Rabi,south_coastal,coriander,crop_cycle_estimate,10,1,0,1,28,1,120,2010,2010-10-01,2011-01-28,33,7,state_zone+crop+season,v1.0,decided_project_convention,Crop-specific 120-day cycle starting from the south_coastal Rabi anchor.,,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,https://en.wikipedia.org/wiki/Rabi_crop
Andhra Pradesh,Coriander,Whole Year,south_coastal,coriander,annual_reporting_window,7,1,0,6,30,1,365,2010,2010-07-01,2011-06-30,266,21,state_zone+crop+season,v1.0,decided_project_convention,Whole Year mapped to the complete July-June crop-year reporting cycle.,Annual reporting window; do not calculate planting/harvest flags.,https://www.kaggle.com/datasets/arjunyadav99/indian-agriculture-crop-production-and-yield,"Project convention based on the recorded Indian crop-season label; Autumn and Winter are treated as crop reporting seasons, not literal meteorological seasons."
