district_year_point_id,district_id,Crop_Year,preferred_census_version,used_census_version,district_point_version_id,weather_point_id,latitude,longitude,assignment_method,assignment_confidence,alternate_layer_used,shared_parent_boundary
DYP_FBB5B07372CDB5A7,IND_ANDHRA_PRADESH_ANANTAPUR,2004,Census 2001,Census 2001,DPV_8C412FD452230A53,WPT_50C89412B4EFD509ABCE,14.45698852,77.50944784,confirmed_exact_unique,confirmed,0,0
DYP_25B472A4A6E2C1E3,IND_ANDHRA_PRADESH_ANANTAPUR,2005,Census 2001,Census 2001,DPV_8C412FD452230A53,WPT_50C89412B4EFD509ABCE,14.45698852,77.50944784,confirmed_exact_unique,confirmed,0,0
DYP_6D4890762203B55F,IND_ANDHRA_PRADESH_ANANTAPUR,2006,Census 2011,Census 2011,DPV_EB9A59D66BEA9DEB,WPT_50C89412B4EFD509ABCE,14.45698852,77.50944784,confirmed_exact_unique,confirmed,0,0
DYP_9B5DA976B49C4DC2,IND_ANDHRA_PRADESH_ANANTAPUR,2007,Census 2011,Census 2011,DPV_EB9A59D66BEA9DEB,WPT_50C89412B4EFD509ABCE,14.45698852,77.50944784,confirmed_exact_unique,confirmed,0,0
DYP_32A6A535DE9D560F,IND_ANDHRA_PRADESH_ANANTAPUR,2008,Census 2011,Census 2011,DPV_EB9A59D66BEA9DEB,WPT_50C89412B4EFD509ABCE,14.45698852,77.50944784,confirmed_exact_unique,confirmed,0,0
DYP_32131F78FEF56E36,IND_ANDHRA_PRADESH_ANANTAPUR,2009,Census 2011,Census 2011,DPV_EB9A59D66BEA9DEB,WPT_50C89412B4EFD509ABCE,14.45698852,77.50944784,confirmed_exact_unique,confirmed,0,0
DYP_83F234EAD8732097,IND_ANDHRA_PRADESH_ANANTAPUR,2010,Census 2011,Census 2011,DPV_EB9A59D66BEA9DEB,WPT_50C89412B4EFD509ABCE,14.45698852,77.50944784,confirmed_exact_unique,confirmed,0,0
DYP_26E7844769214B38,IND_ANDHRA_PRADESH_ANANTAPUR,2011,Census 2011,Census 2011,DPV_EB9A59D66BEA9DEB,WPT_50C89412B4EFD509ABCE,14.45698852,77.50944784,confirmed_exact_unique,confirmed,0,0
DYP_D2516439CCB32051,IND_ANDHRA_PRADESH_ANANTAPUR,2012,Census 2011,Census 2011,DPV_EB9A59D66BEA9DEB,WPT_50C89412B4EFD509ABCE,14.45698852,77.50944784,confirmed_exact_unique,confirmed,0,0
DYP_F9B5D965C2482DD0,IND_ANDHRA_PRADESH_ANANTAPUR,2013,Census 2011,Census 2011,DPV_EB9A59D66BEA9DEB,WPT_50C89412B4EFD509ABCE,14.45698852,77.50944784,confirmed_exact_unique,confirmed,0,0
DYP_98EB1316DFC39E10,IND_ANDHRA_PRADESH_ANANTAPUR,2014,Census 2011,Census 2011,DPV_EB9A59D66BEA9DEB,WPT_50C89412B4EFD509ABCE,14.45698852,77.50944784,confirmed_exact_unique,confirmed,0,0
DYP_129509C86F64CA6E,IND_ANDHRA_PRADESH_CHITTOOR,1997,Census 2001,Census 2001,DPV_F04C6D8B26AD2F9F,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_7C6127D8227744E4,IND_ANDHRA_PRADESH_CHITTOOR,1998,Census 2001,Census 2001,DPV_F04C6D8B26AD2F9F,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_9489E66F4747D28F,IND_ANDHRA_PRADESH_CHITTOOR,1999,Census 2001,Census 2001,DPV_F04C6D8B26AD2F9F,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_1A7B7BFFFD64D790,IND_ANDHRA_PRADESH_CHITTOOR,2000,Census 2001,Census 2001,DPV_F04C6D8B26AD2F9F,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_4262A46174096EFA,IND_ANDHRA_PRADESH_CHITTOOR,2001,Census 2001,Census 2001,DPV_F04C6D8B26AD2F9F,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_3D84598C8EFEA5A5,IND_ANDHRA_PRADESH_CHITTOOR,2002,Census 2001,Census 2001,DPV_F04C6D8B26AD2F9F,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_CB21421DCCAAA8D3,IND_ANDHRA_PRADESH_CHITTOOR,2003,Census 2001,Census 2001,DPV_F04C6D8B26AD2F9F,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_8155403B1A45A863,IND_ANDHRA_PRADESH_CHITTOOR,2004,Census 2001,Census 2001,DPV_F04C6D8B26AD2F9F,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_4C31DAA80DBD0ACA,IND_ANDHRA_PRADESH_CHITTOOR,2005,Census 2001,Census 2001,DPV_F04C6D8B26AD2F9F,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_464C0A29AF43DAF0,IND_ANDHRA_PRADESH_CHITTOOR,2006,Census 2011,Census 2011,DPV_D45432B2DDF44771,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_4C7A6CF7EAFAA590,IND_ANDHRA_PRADESH_CHITTOOR,2007,Census 2011,Census 2011,DPV_D45432B2DDF44771,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_6B518843023ED9B5,IND_ANDHRA_PRADESH_CHITTOOR,2008,Census 2011,Census 2011,DPV_D45432B2DDF44771,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_EC0F2488B4DC5C9B,IND_ANDHRA_PRADESH_CHITTOOR,2009,Census 2011,Census 2011,DPV_D45432B2DDF44771,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_813A7CE6E0F85A75,IND_ANDHRA_PRADESH_CHITTOOR,2010,Census 2011,Census 2011,DPV_D45432B2DDF44771,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_7031A8CBDF8016D8,IND_ANDHRA_PRADESH_CHITTOOR,2011,Census 2011,Census 2011,DPV_D45432B2DDF44771,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_FA04A1890C814AE4,IND_ANDHRA_PRADESH_CHITTOOR,2012,Census 2011,Census 2011,DPV_D45432B2DDF44771,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_9F2FC9BB7268C081,IND_ANDHRA_PRADESH_CHITTOOR,2013,Census 2011,Census 2011,DPV_D45432B2DDF44771,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_4CB8A24AEC0C8040,IND_ANDHRA_PRADESH_CHITTOOR,2014,Census 2011,Census 2011,DPV_D45432B2DDF44771,WPT_741ABDF31CD14B976251,13.30744112,78.98230736,confirmed_exact_unique,confirmed,0,0
DYP_0DA00C55466FC3A4,IND_ANDHRA_PRADESH_EAST_GODAVARI,1997,Census 2001,Census 2001,DPV_624B2DA5EB3F7FF0,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_034900EE58055DFC,IND_ANDHRA_PRADESH_EAST_GODAVARI,1998,Census 2001,Census 2001,DPV_624B2DA5EB3F7FF0,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_29150696DB716E3A,IND_ANDHRA_PRADESH_EAST_GODAVARI,1999,Census 2001,Census 2001,DPV_624B2DA5EB3F7FF0,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_721F5943CCA927A4,IND_ANDHRA_PRADESH_EAST_GODAVARI,2000,Census 2001,Census 2001,DPV_624B2DA5EB3F7FF0,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_08E777BDB5F7BAFE,IND_ANDHRA_PRADESH_EAST_GODAVARI,2001,Census 2001,Census 2001,DPV_624B2DA5EB3F7FF0,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_13FBC6AE9C14581C,IND_ANDHRA_PRADESH_EAST_GODAVARI,2002,Census 2001,Census 2001,DPV_624B2DA5EB3F7FF0,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_E73406496DCB2C0E,IND_ANDHRA_PRADESH_EAST_GODAVARI,2003,Census 2001,Census 2001,DPV_624B2DA5EB3F7FF0,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_895C23BD7B20D956,IND_ANDHRA_PRADESH_EAST_GODAVARI,2004,Census 2001,Census 2001,DPV_624B2DA5EB3F7FF0,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_484DF6BDD4CA2C72,IND_ANDHRA_PRADESH_EAST_GODAVARI,2005,Census 2001,Census 2001,DPV_624B2DA5EB3F7FF0,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_C76DB420BFF687B3,IND_ANDHRA_PRADESH_EAST_GODAVARI,2006,Census 2011,Census 2011,DPV_1C03475A8960BC03,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_C0C4C1BBB94E2568,IND_ANDHRA_PRADESH_EAST_GODAVARI,2007,Census 2011,Census 2011,DPV_1C03475A8960BC03,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_C4C90C34CE0373FA,IND_ANDHRA_PRADESH_EAST_GODAVARI,2008,Census 2011,Census 2011,DPV_1C03475A8960BC03,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_8DA956DD5319993B,IND_ANDHRA_PRADESH_EAST_GODAVARI,2009,Census 2011,Census 2011,DPV_1C03475A8960BC03,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_299D77CFC9086F4B,IND_ANDHRA_PRADESH_EAST_GODAVARI,2010,Census 2011,Census 2011,DPV_1C03475A8960BC03,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_12EB512A277532D3,IND_ANDHRA_PRADESH_EAST_GODAVARI,2011,Census 2011,Census 2011,DPV_1C03475A8960BC03,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_78EF8CD5F37EF987,IND_ANDHRA_PRADESH_EAST_GODAVARI,2012,Census 2011,Census 2011,DPV_1C03475A8960BC03,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_05125E8CB5593DA2,IND_ANDHRA_PRADESH_EAST_GODAVARI,2013,Census 2011,Census 2011,DPV_1C03475A8960BC03,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_CE120B5E46291CD7,IND_ANDHRA_PRADESH_EAST_GODAVARI,2014,Census 2011,Census 2011,DPV_1C03475A8960BC03,WPT_9A7D7B7C258F89A446D4,17.16205937,82.05657923,confirmed_exact_unique,confirmed,0,0
DYP_58874F6EE55C99B1,IND_ANDHRA_PRADESH_GUNTUR,1997,Census 2001,Census 2001,DPV_41A8C2F00CB3BCBB,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_894D04B1F6F98B98,IND_ANDHRA_PRADESH_GUNTUR,1998,Census 2001,Census 2001,DPV_41A8C2F00CB3BCBB,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_CF3540E0CE4A375D,IND_ANDHRA_PRADESH_GUNTUR,1999,Census 2001,Census 2001,DPV_41A8C2F00CB3BCBB,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_D2C2BC10C49D5730,IND_ANDHRA_PRADESH_GUNTUR,2000,Census 2001,Census 2001,DPV_41A8C2F00CB3BCBB,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_87E1327A1CCB36FC,IND_ANDHRA_PRADESH_GUNTUR,2001,Census 2001,Census 2001,DPV_41A8C2F00CB3BCBB,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_556C57995D6E2280,IND_ANDHRA_PRADESH_GUNTUR,2002,Census 2001,Census 2001,DPV_41A8C2F00CB3BCBB,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_C1A88D601CAED78B,IND_ANDHRA_PRADESH_GUNTUR,2003,Census 2001,Census 2001,DPV_41A8C2F00CB3BCBB,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_DBA2C064B992D958,IND_ANDHRA_PRADESH_GUNTUR,2004,Census 2001,Census 2001,DPV_41A8C2F00CB3BCBB,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_33146A7ABE6D21AC,IND_ANDHRA_PRADESH_GUNTUR,2005,Census 2001,Census 2001,DPV_41A8C2F00CB3BCBB,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_2B013F8BEFA0869D,IND_ANDHRA_PRADESH_GUNTUR,2006,Census 2011,Census 2011,DPV_2126D7FC453C8C4D,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_034623DD687CA398,IND_ANDHRA_PRADESH_GUNTUR,2007,Census 2011,Census 2011,DPV_2126D7FC453C8C4D,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_FA59B019F33CF009,IND_ANDHRA_PRADESH_GUNTUR,2008,Census 2011,Census 2011,DPV_2126D7FC453C8C4D,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_07EB9F807F95E665,IND_ANDHRA_PRADESH_GUNTUR,2009,Census 2011,Census 2011,DPV_2126D7FC453C8C4D,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_202955F62201E8EA,IND_ANDHRA_PRADESH_GUNTUR,2010,Census 2011,Census 2011,DPV_2126D7FC453C8C4D,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_E4051462345D14F8,IND_ANDHRA_PRADESH_GUNTUR,2011,Census 2011,Census 2011,DPV_2126D7FC453C8C4D,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_852F9666A808C6BF,IND_ANDHRA_PRADESH_GUNTUR,2012,Census 2011,Census 2011,DPV_2126D7FC453C8C4D,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_A02ABDDCE938D1CE,IND_ANDHRA_PRADESH_GUNTUR,2013,Census 2011,Census 2011,DPV_2126D7FC453C8C4D,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_97ADE1CEDA3C973B,IND_ANDHRA_PRADESH_GUNTUR,2014,Census 2011,Census 2011,DPV_2126D7FC453C8C4D,WPT_759F6017405E85702E4D,16.28679727,80.18361384,confirmed_exact_unique,confirmed,0,0
DYP_B66C7A305AFC4645,IND_ANDHRA_PRADESH_HYDERABAD,1997,Census 2001,Census 2001,DPV_DACF3FD6C309AED6,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_1E42C24E38BB8D47,IND_ANDHRA_PRADESH_HYDERABAD,1998,Census 2001,Census 2001,DPV_DACF3FD6C309AED6,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_C4924B5BD8901895,IND_ANDHRA_PRADESH_HYDERABAD,1999,Census 2001,Census 2001,DPV_DACF3FD6C309AED6,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_A07093A765351B14,IND_ANDHRA_PRADESH_HYDERABAD,2000,Census 2001,Census 2001,DPV_DACF3FD6C309AED6,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_8F0310E64EFE034E,IND_ANDHRA_PRADESH_HYDERABAD,2001,Census 2001,Census 2001,DPV_DACF3FD6C309AED6,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_EA6B62F86EFCDFE3,IND_ANDHRA_PRADESH_HYDERABAD,2002,Census 2001,Census 2001,DPV_DACF3FD6C309AED6,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_26A6167866A99DD6,IND_ANDHRA_PRADESH_HYDERABAD,2003,Census 2001,Census 2001,DPV_DACF3FD6C309AED6,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_9D5AAD01EFB88F6A,IND_ANDHRA_PRADESH_HYDERABAD,2004,Census 2001,Census 2001,DPV_DACF3FD6C309AED6,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_57673CCD219BE238,IND_ANDHRA_PRADESH_HYDERABAD,2005,Census 2001,Census 2001,DPV_DACF3FD6C309AED6,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_6CBCF6B9CD33490A,IND_ANDHRA_PRADESH_HYDERABAD,2006,Census 2011,Census 2011,DPV_F0E94A4220D3927E,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_FC58F8A1F123AA8B,IND_ANDHRA_PRADESH_HYDERABAD,2007,Census 2011,Census 2011,DPV_F0E94A4220D3927E,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_B850FA9F6F4D2C19,IND_ANDHRA_PRADESH_HYDERABAD,2008,Census 2011,Census 2011,DPV_F0E94A4220D3927E,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_B1FC02A44D46061D,IND_ANDHRA_PRADESH_HYDERABAD,2009,Census 2011,Census 2011,DPV_F0E94A4220D3927E,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_D889F2319F9D13EA,IND_ANDHRA_PRADESH_HYDERABAD,2010,Census 2011,Census 2011,DPV_F0E94A4220D3927E,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_2A5144ED3A9B08EA,IND_ANDHRA_PRADESH_HYDERABAD,2011,Census 2011,Census 2011,DPV_F0E94A4220D3927E,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_1BF21BB2E4C32865,IND_ANDHRA_PRADESH_HYDERABAD,2012,Census 2011,Census 2011,DPV_F0E94A4220D3927E,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_BCE38AE0598244CB,IND_ANDHRA_PRADESH_HYDERABAD,2013,Census 2011,Census 2011,DPV_F0E94A4220D3927E,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_5C0858FC7D713134,IND_ANDHRA_PRADESH_HYDERABAD,2014,Census 2011,Census 2011,DPV_F0E94A4220D3927E,WPT_AF9E86B8135FE6EE55E3,17.38931282,78.45656472,confirmed_exact_unique,confirmed,0,0
DYP_E1B446458A6DA99B,IND_ANDHRA_PRADESH_KADAPA,1997,Census 2001,Census 2001,DPV_382F20FFFFA79C1C,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_F831E9C66002F689,IND_ANDHRA_PRADESH_KADAPA,1998,Census 2001,Census 2001,DPV_382F20FFFFA79C1C,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_9B45DC417F2C2B12,IND_ANDHRA_PRADESH_KADAPA,1999,Census 2001,Census 2001,DPV_382F20FFFFA79C1C,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_BD4114FACB29F4A7,IND_ANDHRA_PRADESH_KADAPA,2000,Census 2001,Census 2001,DPV_382F20FFFFA79C1C,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_7A60F560E97E8CF4,IND_ANDHRA_PRADESH_KADAPA,2001,Census 2001,Census 2001,DPV_382F20FFFFA79C1C,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_0601803909367962,IND_ANDHRA_PRADESH_KADAPA,2002,Census 2001,Census 2001,DPV_382F20FFFFA79C1C,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_4EEA2F4B614C213C,IND_ANDHRA_PRADESH_KADAPA,2003,Census 2001,Census 2001,DPV_382F20FFFFA79C1C,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_DF963C2D9CBC884A,IND_ANDHRA_PRADESH_KADAPA,2004,Census 2001,Census 2001,DPV_382F20FFFFA79C1C,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_20B81975219135A4,IND_ANDHRA_PRADESH_KADAPA,2005,Census 2001,Census 2001,DPV_382F20FFFFA79C1C,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_6C76D562DAA30D57,IND_ANDHRA_PRADESH_KADAPA,2006,Census 2011,Census 2011,DPV_E654110DB37FBBE9,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_300A2EE10BEC994F,IND_ANDHRA_PRADESH_KADAPA,2007,Census 2011,Census 2011,DPV_E654110DB37FBBE9,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_287DD7D93F6A7B92,IND_ANDHRA_PRADESH_KADAPA,2008,Census 2011,Census 2011,DPV_E654110DB37FBBE9,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_422C7F2520F227A6,IND_ANDHRA_PRADESH_KADAPA,2009,Census 2011,Census 2011,DPV_E654110DB37FBBE9,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_C8134405BEEAF0C3,IND_ANDHRA_PRADESH_KADAPA,2010,Census 2011,Census 2011,DPV_E654110DB37FBBE9,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_6245B07155AB98AC,IND_ANDHRA_PRADESH_KADAPA,2011,Census 2011,Census 2011,DPV_E654110DB37FBBE9,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_1C8EFC28F8C82EED,IND_ANDHRA_PRADESH_KADAPA,2012,Census 2011,Census 2011,DPV_E654110DB37FBBE9,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_F6D0B1EBA7A16BF4,IND_ANDHRA_PRADESH_KADAPA,2013,Census 2011,Census 2011,DPV_E654110DB37FBBE9,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_A446E54D9C00669A,IND_ANDHRA_PRADESH_KADAPA,2014,Census 2011,Census 2011,DPV_E654110DB37FBBE9,WPT_4275F03D0FC1AAA5EDE7,19.29892001,79.08081669,working_fuzzy_same_state,working_fallback,0,1
DYP_AAF348D4F52CA258,IND_ANDHRA_PRADESH_KARIMNAGAR,1997,Census 2001,Census 2001,DPV_F924E1E723AF38FA,WPT_2BF0CA516C330A4843EF,18.53056102,79.39247751,confirmed_exact_unique,confirmed,0,0
DYP_EFBFD3ED855010A6,IND_ANDHRA_PRADESH_KARIMNAGAR,1998,Census 2001,Census 2001,DPV_F924E1E723AF38FA,WPT_2BF0CA516C330A4843EF,18.53056102,79.39247751,confirmed_exact_unique,confirmed,0,0
DYP_266BA791ABAB19EC,IND_ANDHRA_PRADESH_KARIMNAGAR,1999,Census 2001,Census 2001,DPV_F924E1E723AF38FA,WPT_2BF0CA516C330A4843EF,18.53056102,79.39247751,confirmed_exact_unique,confirmed,0,0
DYP_0F1A94FF8FDF93B4,IND_ANDHRA_PRADESH_KARIMNAGAR,2000,Census 2001,Census 2001,DPV_F924E1E723AF38FA,WPT_2BF0CA516C330A4843EF,18.53056102,79.39247751,confirmed_exact_unique,confirmed,0,0
DYP_19549876A2EBA50D,IND_ANDHRA_PRADESH_KARIMNAGAR,2001,Census 2001,Census 2001,DPV_F924E1E723AF38FA,WPT_2BF0CA516C330A4843EF,18.53056102,79.39247751,confirmed_exact_unique,confirmed,0,0
DYP_A4DDA2C9493CCB41,IND_ANDHRA_PRADESH_KARIMNAGAR,2002,Census 2001,Census 2001,DPV_F924E1E723AF38FA,WPT_2BF0CA516C330A4843EF,18.53056102,79.39247751,confirmed_exact_unique,confirmed,0,0
DYP_4F2F28358B846FD0,IND_ANDHRA_PRADESH_KARIMNAGAR,2003,Census 2001,Census 2001,DPV_F924E1E723AF38FA,WPT_2BF0CA516C330A4843EF,18.53056102,79.39247751,confirmed_exact_unique,confirmed,0,0
DYP_A0573DF8859CDE2D,IND_ANDHRA_PRADESH_KARIMNAGAR,2004,Census 2001,Census 2001,DPV_F924E1E723AF38FA,WPT_2BF0CA516C330A4843EF,18.53056102,79.39247751,confirmed_exact_unique,confirmed,0,0
DYP_4A7DCE395D3C6AEB,IND_ANDHRA_PRADESH_KARIMNAGAR,2005,Census 2001,Census 2001,DPV_F924E1E723AF38FA,WPT_2BF0CA516C330A4843EF,18.53056102,79.39247751,confirmed_exact_unique,confirmed,0,0
DYP_FDC7B3608EA8D965,IND_ANDHRA_PRADESH_KARIMNAGAR,2006,Census 2011,Census 2011,DPV_7766E41A01340160,WPT_2BF0CA516C330A4843EF,18.53056102,79.39247751,confirmed_exact_unique,confirmed,0,0
DYP_0329DF874EC2876E,IND_ANDHRA_PRADESH_KARIMNAGAR,2007,Census 2011,Census 2011,DPV_7766E41A01340160,WPT_2BF0CA516C330A4843EF,18.53056102,79.39247751,confirmed_exact_unique,confirmed,0,0
