State_Name,District_Name,first_year,last_year,crop_rows,unique_years,unique_crops,unique_seasons,district_id,normalized_state_name,normalized_district_name,state_compare_key,district_compare_key,flag_name_too_short,flag_single_character_name,flag_contains_digit,flag_contains_parentheses,flag_contains_unusual_punctuation,flag_multiple_spaces_original,flag_leading_or_trailing_space_original,flag_duplicate_normalized_within_state,flag_same_district_name_multiple_states,flag_multiple_raw_names_same_normalized_key,flag_possible_truncation,issue_count,review_priority,flag_requires_manual_review,review_status
Nagaland,TUENSANG,1997,2014,774,18,47,3,IND_NAGALAND_TUENSANG,NAGALAND,TUENSANG,NAGALAND,TUENSANG,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Nagaland,WOKHA,1997,2014,898,18,48,3,IND_NAGALAND_WOKHA,NAGALAND,WOKHA,NAGALAND,WOKHA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Nagaland,ZUNHEBOTO,1997,2014,808,18,45,3,IND_NAGALAND_ZUNHEBOTO,NAGALAND,ZUNHEBOTO,NAGALAND,ZUNHEBOTO,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,ANUGUL,1997,2014,947,18,35,6,IND_ODISHA_ANUGUL,ODISHA,ANUGUL,ODISHA,ANUGUL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,BALANGIR,1997,2014,991,18,38,6,IND_ODISHA_BALANGIR,ODISHA,BALANGIR,ODISHA,BALANGIR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,BALESHWAR,1997,2014,727,18,32,6,IND_ODISHA_BALESHWAR,ODISHA,BALESHWAR,ODISHA,BALESHWAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,BARGARH,1997,2014,879,18,34,6,IND_ODISHA_BARGARH,ODISHA,BARGARH,ODISHA,BARGARH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,BHADRAK,1997,2014,653,18,28,6,IND_ODISHA_BHADRAK,ODISHA,BHADRAK,ODISHA,BHADRAK,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,BOUDH,1997,2014,909,18,34,6,IND_ODISHA_BOUDH,ODISHA,BOUDH,ODISHA,BOUDH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,CUTTACK,1997,2014,927,18,33,6,IND_ODISHA_CUTTACK,ODISHA,CUTTACK,ODISHA,CUTTACK,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,DEOGARH,1997,2014,891,18,32,6,IND_ODISHA_DEOGARH,ODISHA,DEOGARH,ODISHA,DEOGARH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,DHENKANAL,1997,2014,897,18,32,6,IND_ODISHA_DHENKANAL,ODISHA,DHENKANAL,ODISHA,DHENKANAL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,GAJAPATI,1997,2014,871,18,37,6,IND_ODISHA_GAJAPATI,ODISHA,GAJAPATI,ODISHA,GAJAPATI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,GANJAM,1997,2014,1001,18,38,6,IND_ODISHA_GANJAM,ODISHA,GANJAM,ODISHA,GANJAM,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,JAGATSINGHAPUR,1997,2014,673,18,31,6,IND_ODISHA_JAGATSINGHAPUR,ODISHA,JAGATSINGHAPUR,ODISHA,JAGATSINGHAPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,JAJAPUR,1997,2014,803,18,32,6,IND_ODISHA_JAJAPUR,ODISHA,JAJAPUR,ODISHA,JAJAPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,JHARSUGUDA,1997,2014,747,18,30,6,IND_ODISHA_JHARSUGUDA,ODISHA,JHARSUGUDA,ODISHA,JHARSUGUDA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,KALAHANDI,1997,2014,951,18,40,6,IND_ODISHA_KALAHANDI,ODISHA,KALAHANDI,ODISHA,KALAHANDI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,KANDHAMAL,1997,2014,845,18,36,6,IND_ODISHA_KANDHAMAL,ODISHA,KANDHAMAL,ODISHA,KANDHAMAL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,KENDRAPARA,1997,2014,653,18,29,6,IND_ODISHA_KENDRAPARA,ODISHA,KENDRAPARA,ODISHA,KENDRAPARA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,KENDUJHAR,1997,2014,987,18,39,6,IND_ODISHA_KENDUJHAR,ODISHA,KENDUJHAR,ODISHA,KENDUJHAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,KHORDHA,1997,2014,829,18,33,6,IND_ODISHA_KHORDHA,ODISHA,KHORDHA,ODISHA,KHORDHA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,KORAPUT,1997,2014,979,18,39,6,IND_ODISHA_KORAPUT,ODISHA,KORAPUT,ODISHA,KORAPUT,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,MALKANGIRI,1997,2014,721,18,35,6,IND_ODISHA_MALKANGIRI,ODISHA,MALKANGIRI,ODISHA,MALKANGIRI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,MAYURBHANJ,1997,2014,1009,18,38,6,IND_ODISHA_MAYURBHANJ,ODISHA,MAYURBHANJ,ODISHA,MAYURBHANJ,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,NABARANGPUR,1997,2014,861,18,38,6,IND_ODISHA_NABARANGPUR,ODISHA,NABARANGPUR,ODISHA,NABARANGPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,NAYAGARH,1997,2014,881,18,37,6,IND_ODISHA_NAYAGARH,ODISHA,NAYAGARH,ODISHA,NAYAGARH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,NUAPADA,1997,2014,913,18,40,6,IND_ODISHA_NUAPADA,ODISHA,NUAPADA,ODISHA,NUAPADA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,PURI,1997,2014,649,18,30,6,IND_ODISHA_PURI,ODISHA,PURI,ODISHA,PURI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,RAYAGADA,1997,2014,987,18,35,6,IND_ODISHA_RAYAGADA,ODISHA,RAYAGADA,ODISHA,RAYAGADA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,SAMBALPUR,1997,2014,919,18,32,6,IND_ODISHA_SAMBALPUR,ODISHA,SAMBALPUR,ODISHA,SAMBALPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,SONEPUR,1997,2014,833,18,34,6,IND_ODISHA_SONEPUR,ODISHA,SONEPUR,ODISHA,SONEPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Odisha,SUNDARGARH,1997,2014,973,18,38,6,IND_ODISHA_SUNDARGARH,ODISHA,SUNDARGARH,ODISHA,SUNDARGARH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Puducherry,KARAIKAL,1998,2014,413,17,24,6,IND_PUDUCHERRY_KARAIKAL,PUDUCHERRY,KARAIKAL,PUDUCHERRY,KARAIKAL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Puducherry,MAHE,1998,2011,174,14,15,3,IND_PUDUCHERRY_MAHE,PUDUCHERRY,MAHE,PUDUCHERRY,MAHE,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Puducherry,PONDICHERRY,1998,2014,864,17,31,6,IND_PUDUCHERRY_PONDICHERRY,PUDUCHERRY,PONDICHERRY,PUDUCHERRY,PONDICHERRY,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Puducherry,YANAM,1998,2014,242,17,17,6,IND_PUDUCHERRY_YANAM,PUDUCHERRY,YANAM,PUDUCHERRY,YANAM,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,AMRITSAR,1997,2014,386,18,18,3,IND_PUNJAB_AMRITSAR,PUNJAB,AMRITSAR,PUNJAB,AMRITSAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,BARNALA,2007,2014,132,8,10,3,IND_PUNJAB_BARNALA,PUNJAB,BARNALA,PUNJAB,BARNALA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,BATHINDA,1997,2014,367,18,15,3,IND_PUNJAB_BATHINDA,PUNJAB,BATHINDA,PUNJAB,BATHINDA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,FARIDKOT,1997,2014,280,18,13,3,IND_PUNJAB_FARIDKOT,PUNJAB,FARIDKOT,PUNJAB,FARIDKOT,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,FATEHGARH SAHIB,1997,2014,223,18,14,3,IND_PUNJAB_FATEHGARH_SAHIB,PUNJAB,FATEHGARH SAHIB,PUNJAB,FATEHGARH SAHIB,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,FAZILKA,2011,2014,51,4,10,3,IND_PUNJAB_FAZILKA,PUNJAB,FAZILKA,PUNJAB,FAZILKA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,FIROZEPUR,1997,2014,384,18,19,3,IND_PUNJAB_FIROZEPUR,PUNJAB,FIROZEPUR,PUNJAB,FIROZEPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,GURDASPUR,1997,2014,333,18,17,3,IND_PUNJAB_GURDASPUR,PUNJAB,GURDASPUR,PUNJAB,GURDASPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,HOSHIARPUR,1997,2014,409,18,18,3,IND_PUNJAB_HOSHIARPUR,PUNJAB,HOSHIARPUR,PUNJAB,HOSHIARPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,JALANDHAR,1997,2014,341,18,18,3,IND_PUNJAB_JALANDHAR,PUNJAB,JALANDHAR,PUNJAB,JALANDHAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,KAPURTHALA,1997,2014,238,18,16,3,IND_PUNJAB_KAPURTHALA,PUNJAB,KAPURTHALA,PUNJAB,KAPURTHALA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,LUDHIANA,1997,2014,368,18,19,3,IND_PUNJAB_LUDHIANA,PUNJAB,LUDHIANA,PUNJAB,LUDHIANA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,MANSA,1997,2014,358,18,14,3,IND_PUNJAB_MANSA,PUNJAB,MANSA,PUNJAB,MANSA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,MOGA,1997,2014,295,18,13,3,IND_PUNJAB_MOGA,PUNJAB,MOGA,PUNJAB,MOGA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,MUKTSAR,1997,2014,360,18,18,3,IND_PUNJAB_MUKTSAR,PUNJAB,MUKTSAR,PUNJAB,MUKTSAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,NAWANSHAHR,1997,2014,248,18,16,3,IND_PUNJAB_NAWANSHAHR,PUNJAB,NAWANSHAHR,PUNJAB,NAWANSHAHR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,PATHANKOT,2011,2014,52,4,10,3,IND_PUNJAB_PATHANKOT,PUNJAB,PATHANKOT,PUNJAB,PATHANKOT,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,PATIALA,1997,2014,369,18,17,3,IND_PUNJAB_PATIALA,PUNJAB,PATIALA,PUNJAB,PATIALA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,RUPNAGAR,1997,2014,331,18,18,3,IND_PUNJAB_RUPNAGAR,PUNJAB,RUPNAGAR,PUNJAB,RUPNAGAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,S,2006,2014,73,9,12,3,IND_PUNJAB_S,PUNJAB,S,PUNJAB,S,1,1,0,0,0,0,0,0,0,0,1,3,high,1,pending
Punjab,S.A.S NAGAR,2006,2014,73,9,12,3,IND_PUNJAB_S_A_S_NAGAR,PUNJAB,S.A.S NAGAR,PUNJAB,SAS NAGAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,SANGRUR,1997,2014,425,18,20,3,IND_PUNJAB_SANGRUR,PUNJAB,SANGRUR,PUNJAB,SANGRUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Punjab,TARN TARAN,2006,2014,161,9,14,3,IND_PUNJAB_TARN_TARAN,PUNJAB,TARN TARAN,PUNJAB,TARN TARAN,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,AJMER,1997,2014,887,18,41,3,IND_RAJASTHAN_AJMER,RAJASTHAN,AJMER,RAJASTHAN,AJMER,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,ALWAR,1997,2014,924,18,49,3,IND_RAJASTHAN_ALWAR,RAJASTHAN,ALWAR,RAJASTHAN,ALWAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,BANSWARA,1997,2014,915,18,43,3,IND_RAJASTHAN_BANSWARA,RAJASTHAN,BANSWARA,RAJASTHAN,BANSWARA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,BARAN,1997,2014,900,18,46,3,IND_RAJASTHAN_BARAN,RAJASTHAN,BARAN,RAJASTHAN,BARAN,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,BARMER,1997,2014,583,18,30,3,IND_RAJASTHAN_BARMER,RAJASTHAN,BARMER,RAJASTHAN,BARMER,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,BHARATPUR,1997,2014,950,18,45,3,IND_RAJASTHAN_BHARATPUR,RAJASTHAN,BHARATPUR,RAJASTHAN,BHARATPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,BHILWARA,1997,2014,976,18,45,3,IND_RAJASTHAN_BHILWARA,RAJASTHAN,BHILWARA,RAJASTHAN,BHILWARA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,BIKANER,1997,2014,721,18,39,3,IND_RAJASTHAN_BIKANER,RAJASTHAN,BIKANER,RAJASTHAN,BIKANER,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,BUNDI,1997,2014,934,18,43,3,IND_RAJASTHAN_BUNDI,RAJASTHAN,BUNDI,RAJASTHAN,BUNDI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,CHITTORGARH,1997,2014,1002,18,46,3,IND_RAJASTHAN_CHITTORGARH,RAJASTHAN,CHITTORGARH,RAJASTHAN,CHITTORGARH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,CHURU,1997,2014,571,18,31,3,IND_RAJASTHAN_CHURU,RAJASTHAN,CHURU,RAJASTHAN,CHURU,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,DAUSA,1997,2014,849,18,41,3,IND_RAJASTHAN_DAUSA,RAJASTHAN,DAUSA,RAJASTHAN,DAUSA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,DHOLPUR,1997,2014,857,18,40,3,IND_RAJASTHAN_DHOLPUR,RAJASTHAN,DHOLPUR,RAJASTHAN,DHOLPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,DUNGARPUR,1997,2014,862,18,41,3,IND_RAJASTHAN_DUNGARPUR,RAJASTHAN,DUNGARPUR,RAJASTHAN,DUNGARPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,GANGANAGAR,1997,2014,862,18,43,3,IND_RAJASTHAN_GANGANAGAR,RAJASTHAN,GANGANAGAR,RAJASTHAN,GANGANAGAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,HANUMANGARH,1997,2014,793,18,41,3,IND_RAJASTHAN_HANUMANGARH,RAJASTHAN,HANUMANGARH,RAJASTHAN,HANUMANGARH,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,JAIPUR,1997,2014,898,18,41,3,IND_RAJASTHAN_JAIPUR,RAJASTHAN,JAIPUR,RAJASTHAN,JAIPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,JAISALMER,1997,2014,567,18,32,3,IND_RAJASTHAN_JAISALMER,RAJASTHAN,JAISALMER,RAJASTHAN,JAISALMER,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,JALORE,1997,2014,806,18,42,3,IND_RAJASTHAN_JALORE,RAJASTHAN,JALORE,RAJASTHAN,JALORE,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,JHALAWAR,1997,2014,923,18,47,3,IND_RAJASTHAN_JHALAWAR,RAJASTHAN,JHALAWAR,RAJASTHAN,JHALAWAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,JHUNJHUNU,1997,2014,726,18,42,3,IND_RAJASTHAN_JHUNJHUNU,RAJASTHAN,JHUNJHUNU,RAJASTHAN,JHUNJHUNU,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,JODHPUR,1997,2014,709,18,40,3,IND_RAJASTHAN_JODHPUR,RAJASTHAN,JODHPUR,RAJASTHAN,JODHPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,KARAULI,1997,2014,877,18,41,3,IND_RAJASTHAN_KARAULI,RAJASTHAN,KARAULI,RAJASTHAN,KARAULI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,KOTA,1997,2014,861,18,41,3,IND_RAJASTHAN_KOTA,RAJASTHAN,KOTA,RAJASTHAN,KOTA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,NAGAUR,1997,2014,782,18,42,3,IND_RAJASTHAN_NAGAUR,RAJASTHAN,NAGAUR,RAJASTHAN,NAGAUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,PALI,1997,2014,858,18,43,3,IND_RAJASTHAN_PALI,RAJASTHAN,PALI,RAJASTHAN,PALI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,PRATAPGARH,2008,2014,290,7,33,3,IND_RAJASTHAN_PRATAPGARH,RAJASTHAN,PRATAPGARH,RAJASTHAN,PRATAPGARH,0,0,0,0,0,0,0,0,1,0,0,1,medium,1,pending
Rajasthan,RAJSAMAND,1997,2014,877,18,45,3,IND_RAJASTHAN_RAJSAMAND,RAJASTHAN,RAJSAMAND,RAJASTHAN,RAJSAMAND,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,SAWAI MADHOPUR,1997,2014,925,18,39,3,IND_RAJASTHAN_SAWAI_MADHOPUR,RAJASTHAN,SAWAI MADHOPUR,RAJASTHAN,SAWAI MADHOPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,SIKAR,1997,2014,792,18,42,3,IND_RAJASTHAN_SIKAR,RAJASTHAN,SIKAR,RAJASTHAN,SIKAR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,SIROHI,1997,2014,886,18,41,3,IND_RAJASTHAN_SIROHI,RAJASTHAN,SIROHI,RAJASTHAN,SIROHI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,TONK,1997,2014,932,18,44,3,IND_RAJASTHAN_TONK,RAJASTHAN,TONK,RAJASTHAN,TONK,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Rajasthan,UDAIPUR,1997,2014,1001,18,43,3,IND_RAJASTHAN_UDAIPUR,RAJASTHAN,UDAIPUR,RAJASTHAN,UDAIPUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Sikkim,EAST DISTRICT,1997,2014,342,18,20,3,IND_SIKKIM_EAST_DISTRICT,SIKKIM,EAST DISTRICT,SIKKIM,EAST DISTRICT,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Sikkim,NORTH DISTRICT,1997,2014,330,18,19,3,IND_SIKKIM_NORTH_DISTRICT,SIKKIM,NORTH DISTRICT,SIKKIM,NORTH DISTRICT,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Sikkim,SOUTH DISTRICT,1997,2014,352,18,20,3,IND_SIKKIM_SOUTH_DISTRICT,SIKKIM,SOUTH DISTRICT,SIKKIM,SOUTH DISTRICT,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Sikkim,WEST DISTRICT,1997,2014,350,18,20,3,IND_SIKKIM_WEST_DISTRICT,SIKKIM,WEST DISTRICT,SIKKIM,WEST DISTRICT,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,ARIYALUR,2009,2014,254,6,26,3,IND_TAMIL_NADU_ARIYALUR,TAMIL NADU,ARIYALUR,TAMIL NADU,ARIYALUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,COIMBATORE,1997,2014,1012,18,76,3,IND_TAMIL_NADU_COIMBATORE,TAMIL NADU,COIMBATORE,TAMIL NADU,COIMBATORE,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,CUDDALORE,1997,2014,890,18,62,3,IND_TAMIL_NADU_CUDDALORE,TAMIL NADU,CUDDALORE,TAMIL NADU,CUDDALORE,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,DHARMAPURI,1997,2014,1004,18,78,3,IND_TAMIL_NADU_DHARMAPURI,TAMIL NADU,DHARMAPURI,TAMIL NADU,DHARMAPURI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,DINDIGUL,1997,2014,1123,18,84,3,IND_TAMIL_NADU_DINDIGUL,TAMIL NADU,DINDIGUL,TAMIL NADU,DINDIGUL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,ERODE,1997,2014,1047,18,77,3,IND_TAMIL_NADU_ERODE,TAMIL NADU,ERODE,TAMIL NADU,ERODE,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,KANCHIPURAM,1997,2014,758,18,59,3,IND_TAMIL_NADU_KANCHIPURAM,TAMIL NADU,KANCHIPURAM,TAMIL NADU,KANCHIPURAM,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,KANNIYAKUMARI,1997,2014,466,18,51,3,IND_TAMIL_NADU_KANNIYAKUMARI,TAMIL NADU,KANNIYAKUMARI,TAMIL NADU,KANNIYAKUMARI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,KARUR,1997,2014,888,18,61,3,IND_TAMIL_NADU_KARUR,TAMIL NADU,KARUR,TAMIL NADU,KARUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,KRISHNAGIRI,2002,2014,665,13,68,3,IND_TAMIL_NADU_KRISHNAGIRI,TAMIL NADU,KRISHNAGIRI,TAMIL NADU,KRISHNAGIRI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,MADURAI,1997,2014,930,18,70,3,IND_TAMIL_NADU_MADURAI,TAMIL NADU,MADURAI,TAMIL NADU,MADURAI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,NAGAPATTINAM,1997,2014,579,18,51,3,IND_TAMIL_NADU_NAGAPATTINAM,TAMIL NADU,NAGAPATTINAM,TAMIL NADU,NAGAPATTINAM,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,NAMAKKAL,1997,2014,1003,18,76,3,IND_TAMIL_NADU_NAMAKKAL,TAMIL NADU,NAMAKKAL,TAMIL NADU,NAMAKKAL,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,PERAMBALUR,1997,2014,906,18,58,3,IND_TAMIL_NADU_PERAMBALUR,TAMIL NADU,PERAMBALUR,TAMIL NADU,PERAMBALUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,PUDUKKOTTAI,1997,2014,817,18,58,3,IND_TAMIL_NADU_PUDUKKOTTAI,TAMIL NADU,PUDUKKOTTAI,TAMIL NADU,PUDUKKOTTAI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,RAMANATHAPURAM,1997,2014,723,18,46,3,IND_TAMIL_NADU_RAMANATHAPURAM,TAMIL NADU,RAMANATHAPURAM,TAMIL NADU,RAMANATHAPURAM,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,SALEM,1997,2014,1062,18,82,3,IND_TAMIL_NADU_SALEM,TAMIL NADU,SALEM,TAMIL NADU,SALEM,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,SIVAGANGA,1997,2014,802,18,58,3,IND_TAMIL_NADU_SIVAGANGA,TAMIL NADU,SIVAGANGA,TAMIL NADU,SIVAGANGA,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,THANJAVUR,1997,2014,781,18,60,3,IND_TAMIL_NADU_THANJAVUR,TAMIL NADU,THANJAVUR,TAMIL NADU,THANJAVUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,THE NILGIRIS,1997,2014,553,18,68,3,IND_TAMIL_NADU_THE_NILGIRIS,TAMIL NADU,THE NILGIRIS,TAMIL NADU,THE NILGIRIS,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,THENI,1997,2014,980,18,74,3,IND_TAMIL_NADU_THENI,TAMIL NADU,THENI,TAMIL NADU,THENI,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,THIRUVALLUR,1997,2014,762,18,60,3,IND_TAMIL_NADU_THIRUVALLUR,TAMIL NADU,THIRUVALLUR,TAMIL NADU,THIRUVALLUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
Tamil Nadu,THIRUVARUR,1997,2014,534,18,53,3,IND_TAMIL_NADU_THIRUVARUR,TAMIL NADU,THIRUVARUR,TAMIL NADU,THIRUVARUR,0,0,0,0,0,0,0,0,0,0,0,0,low,0,no_issue_detected
